date,summary,sunriseTime,apparentTemperatureMinTime,moonPhase,icon,precipType,apparentTemperatureMax,temperatureMax,time,apparentTemperatureMaxTime,sunsetTime,pressure,windSpeed,temperatureMin,apparentTemperatureMin,windBearing,temperatureMaxTime,temperatureMinTime
6/12/2013,Clear throughout the day.,1371041271,1371042000,0.13,clear-day,rain,66.65,66.65,1371020400,1371078000,1371094377,1014.4,6.74,55,55,239,1371078000,1371042000
6/13/2013,Clear throughout the day.,1371127670,1371128400,0.16,clear-day,rain,69.06,69.06,1371106800,1371171600,1371180802,1017.39,3.69,54.47,54.47,234,1371171600,1371128400
6/14/2013,Clear throughout the day.,1371214070,1371276000,0.19,clear-day,rain,71.55,71.55,1371193200,1371240000,1371267226,1013.14,4.47,54.77,54.77,251,1371240000,1371276000
6/15/2013,Clear throughout the day.,1371300472,1371297600,0.22,clear-day,rain,57.53,57.53,1371279600,1371333600,1371353648,1013.5,8.57,52.77,52.77,248,1371333600,1371297600
6/16/2013,Clear throughout the day.,1371386876,1371391200,0.26,clear-day,rain,64.65,64.65,1371366000,1371427200,1371440069,1017.78,6.4,53.24,53.24,242,1371427200,1371391200
6/17/2013,Clear throughout the day.,1371473282,1371477600,0.29,clear-day,rain,65.29,65.29,1371452400,1371502800,1371526487,1018.44,8.2,53.12,53.12,258,1371502800,1371477600
6/18/2013,Breezy in the afternoon.,1371559689,1371564000,0.33,wind,rain,61.5,61.5,1371538800,1371592800,1371612905,1016.62,12.37,55.88,55.88,271,1371592800,1371564000
6/19/2013,Clear throughout the day.,1371646097,1371639600,0.36,clear-day,rain,66.09,66.09,1371625200,1371682800,1371699320,1016.9,6.66,56.32,56.32,277,1371682800,1371639600
6/20/2013,Clear throughout the day.,1371732508,1371733200,0.4,clear-day,rain,67.56,67.56,1371711600,1371772800,1371785734,1015.3,5.14,56.47,56.47,245,1371772800,1371733200
6/21/2013,Clear throughout the day.,1371818920,1371816000,0.44,clear-day,rain,64.44,64.44,1371798000,1371855600,1371872147,1014.59,4.49,55.32,55.32,228,1371855600,1371816000
6/22/2013,Clear throughout the day.,1371905333,1371891600,0.47,clear-day,rain,68.24,68.24,1371884400,1371949200,1371958558,1012.7,4.66,56.65,56.65,243,1371949200,1371891600
6/23/2013,Clear throughout the day.,1371991749,1371981600,0.52,clear-day,rain,63.21,63.21,1371970800,1372028400,1372044966,1011.23,6.62,55.77,55.77,244,1372028400,1371981600
6/24/2013,Clear throughout the day.,1372078165,1372082400,0.55,clear-day,rain,62.71,62.71,1372057200,1372140000,1372131374,1011.25,4.13,56.53,56.53,275,1372140000,1372082400
6/25/2013,Clear throughout the day.,1372164584,1372158000,0.59,clear-day,rain,68.7,68.7,1372143600,1372204800,1372217779,1013.87,5.01,62,62,198,1372204800,1372158000
6/26/2013,Clear throughout the day.,1372251004,1372240800,0.63,clear-day,rain,71.41,71.41,1372230000,1372294800,1372304183,1016.42,4.07,61.29,61.29,290,1372294800,1372240800
6/27/2013,Clear throughout the day.,1372337425,1372341600,0.66,clear-day,rain,74.44,74.44,1372316400,1372381200,1372390585,1017.68,4.12,60.5,60.5,265,1372381200,1372341600
6/28/2013,Clear throughout the day.,1372423848,1372420800,0.7,clear-day,rain,74.93,74.93,1372402800,1372449600,1372476985,1015.09,2.8,61.53,61.53,296,1372449600,1372420800
6/29/2013,Clear throughout the day.,1372510272,1372510800,0.73,clear-day,rain,76.55,76.55,1372489200,1372539600,1372563384,1011.87,2.87,62.53,62.53,272,1372539600,1372510800
6/30/2013,Clear throughout the day.,1372596697,1372597200,0.77,clear-day,rain,69.09,69.09,1372575600,1372633200,1372649780,1010.01,5.78,60,60,249,1372633200,1372597200
7/1/2013,Clear throughout the day.,1372683124,1372676400,0.8,clear-day,rain,73.91,73.91,1372662000,1372716000,1372736175,1010.14,4.33,58.44,58.44,258,1372716000,1372676400
7/2/2013,Clear throughout the day.,1372769553,1372827600,0.83,clear-day,rain,70.29,70.29,1372748400,1372802400,1372822568,1012.05,5.14,59.53,59.53,279,1372802400,1372827600
7/3/2013,Clear throughout the day.,1372855982,1372838400,0.86,clear-day,rain,73.85,73.85,1372834800,1372885200,1372908960,1011,4.59,59.32,59.32,297,1372885200,1372838400
7/4/2013,Clear throughout the day.,1372942413,1372924800,0.89,clear-day,rain,72.14,72.14,1372921200,1372971600,1372995349,1007.52,3.33,61.94,61.94,283,1372971600,1372924800
7/5/2013,Clear throughout the day.,1373028845,1373036400,0.92,clear-day,rain,62.21,62.21,1373007600,1373007600,1373081737,1008.04,9.14,55.88,55.88,223,1373007600,1373036400
7/6/2013,Clear throughout the day.,1373115278,1373112000,0.95,clear-day,rain,62.97,62.97,1373094000,1373144400,1373168123,1008.73,8.45,56.32,56.32,250,1373144400,1373112000
7/7/2013,Clear throughout the day.,1373201713,1373198400,0.98,clear-day,rain,63.15,63.15,1373180400,1373238000,1373254507,1010.06,7.52,57.09,57.09,285,1373238000,1373198400
7/8/2013,Clear throughout the day.,1373288148,1373277600,0.02,clear-day,rain,63.15,63.15,1373266800,1373320800,1373340889,1013.37,7.54,56.88,56.88,282,1373320800,1373277600
7/9/2013,Clear throughout the day.,1373374585,1373382000,0.05,clear-day,rain,69.5,69.5,1373353200,1373414400,1373427269,1015.62,4.24,54.53,54.53,297,1373414400,1373382000
7/10/2013,Clear throughout the day.,1373461023,1373522400,0.08,clear-day,rain,62.82,62.82,1373439600,1373490000,1373513648,1014.86,6.8,54.88,54.88,268,1373490000,1373522400
7/11/2013,Clear throughout the day.,1373547462,1373547600,0.11,clear-day,rain,59.38,59.38,1373526000,1373583600,1373600025,1013.91,8.76,53.33,53.33,257,1373583600,1373547600
7/12/2013,Clear throughout the day.,1373633901,1373612400,0.14,clear-day,rain,61.29,61.29,1373612400,1373662800,1373686400,1013.39,7.6,55.88,55.88,256,1373662800,1373612400
7/13/2013,Clear throughout the day.,1373720342,1373720400,0.17,clear-day,rain,64.88,64.88,1373698800,1373756400,1373772773,1013.82,5.99,55.65,55.65,265,1373756400,1373720400
7/14/2013,Clear throughout the day.,1373806784,1373868000,0.21,clear-day,rain,60.62,60.62,1373785200,1373846400,1373859145,1014.93,6.84,54.77,54.77,263,1373846400,1373868000
7/15/2013,Clear throughout the day.,1373893226,1373893200,0.24,clear-day,rain,60.97,60.97,1373871600,1373932800,1373945515,1012.92,8.72,52.77,52.77,256,1373932800,1373893200
7/16/2013,Clear throughout the day.,1373979669,1373994000,0.28,clear-day,rain,62.62,62.62,1373958000,1374022800,1374031883,1014.53,7.35,56.12,56.12,259,1374022800,1373994000
7/17/2013,Clear throughout the day.,1374066113,1374127200,0.32,clear-day,rain,63.41,63.41,1374044400,1374098400,1374118249,1018.18,7.17,56.12,56.12,261,1374098400,1374127200
7/18/2013,Clear throughout the day.,1374152558,1374152400,0.35,clear-day,rain,64.17,64.17,1374130800,1374188400,1374204614,1016.83,5.24,55,55,254,1374188400,1374152400
7/19/2013,Clear throughout the day.,1374239003,1374231600,0.39,clear-day,rain,63.94,63.94,1374217200,1374274800,1374290977,1013.14,6.61,55,55,248,1374274800,1374231600
7/20/2013,Clear throughout the day.,1374325450,1374321600,0.43,clear-day,rain,63.06,63.06,1374303600,1374357600,1374377339,1010.18,6.9,53.88,53.88,254,1374357600,1374321600
7/21/2013,Clear throughout the day.,1374411896,1374390000,0.46,clear-day,rain,61.18,61.18,1374390000,1374447600,1374463698,1009.91,7.52,54.77,54.77,270,1374447600,1374390000
7/22/2013,Clear throughout the day.,1374498344,1374476400,0.51,clear-day,rain,64.18,64.18,1374476400,1374534000,1374550056,1013.56,5.17,55.53,55.53,295,1374534000,1374476400
7/23/2013,Clear throughout the day.,1374584792,1374570000,0.54,clear-day,rain,65.06,65.06,1374562800,1374606000,1374636413,1015.33,5.08,58.44,58.44,291,1374606000,1374570000
7/24/2013,Clear throughout the day.,1374671240,1374663600,0.58,clear-day,rain,66.73,66.73,1374649200,1374710400,1374722768,1014.66,5.29,57.53,57.53,276,1374710400,1374663600
7/25/2013,Clear throughout the day.,1374757689,1374757200,0.61,clear-day,rain,63.41,63.41,1374735600,1374793200,1374809121,1015.47,6.6,54.53,54.53,263,1374793200,1374757200
7/26/2013,Clear throughout the day.,1374844138,1374843600,0.65,clear-day,rain,62.41,62.41,1374822000,1374879600,1374895473,1017.94,7.59,54.88,54.88,265,1374879600,1374843600
7/27/2013,Clear throughout the day.,1374930588,1374912000,0.68,clear-day,rain,61.38,61.38,1374908400,1374969600,1374981823,1014.96,8.06,55.77,55.77,267,1374969600,1374912000
7/28/2013,Clear throughout the day.,1375017038,1375020000,0.72,clear-day,rain,60.18,60.18,1374994800,1375052400,1375068172,1011.35,10.87,55.88,55.88,261,1375052400,1375020000
7/29/2013,Clear throughout the day.,1375103489,1375088400,0.75,clear-day,rain,62.74,62.74,1375081200,1375131600,1375154519,1013.66,9.96,56.65,56.65,258,1375131600,1375088400
7/30/2013,Clear throughout the day.,1375189940,1375250400,0.78,clear-day,rain,61.29,61.29,1375167600,1375225200,1375240864,1018.17,8.46,55.53,55.53,272,1375225200,1375250400
7/31/2013,Clear throughout the day.,1375276391,1375264800,0.81,clear-day,rain,62.8,62.8,1375254000,1375318800,1375327209,1018.2,8.62,54.88,54.88,249,1375318800,1375264800
8/1/2013,Clear throughout the day.,1375362842,1375358400,0.84,clear-day,rain,62.77,62.77,1375340400,1375398000,1375413551,1017,6.89,56.53,56.53,234,1375398000,1375358400
8/2/2013,Clear throughout the day.,1375449294,1375452000,0.87,clear-day,rain,62.97,62.97,1375426800,1375477200,1375499893,1014.42,5.93,54.32,54.32,239,1375477200,1375452000
8/3/2013,Clear throughout the day.,1375535746,1375596000,0.9,clear-day,rain,62.62,62.62,1375513200,1375567200,1375586233,1014.54,7.58,54.33,54.33,253,1375567200,1375596000
8/4/2013,Clear throughout the day.,1375622198,1375614000,0.93,clear-day,rain,60.74,60.74,1375599600,1375653600,1375672572,1015.82,8.42,54.44,54.44,256,1375653600,1375614000
8/5/2013,Clear throughout the day.,1375708650,1375761600,0.96,clear-day,rain,59.74,59.74,1375686000,1375740000,1375758909,1016.14,7.58,54.77,54.77,260,1375740000,1375761600
8/6/2013,Clear throughout the day.,1375795102,1375772400,0.98,clear-day,rain,61.85,61.85,1375772400,1375837200,1375845245,1016.59,7.85,55,55,257,1375837200,1375772400
8/7/2013,Clear throughout the day.,1375881555,1375869600,0.03,clear-day,rain,64.18,64.18,1375858800,1375912800,1375931579,1018.31,7.28,57.68,57.68,254,1375912800,1375869600
8/8/2013,Clear throughout the day.,1375968007,1376028000,0.06,clear-day,rain,63.82,63.82,1375945200,1375999200,1376017913,1015.91,7.45,56.88,56.88,264,1375999200,1376028000
8/9/2013,Clear throughout the day.,1376054460,1376035200,0.09,clear-day,rain,63.21,63.21,1376031600,1376082000,1376104245,1014.72,7.78,55.88,55.88,253,1376082000,1376035200
8/10/2013,Clear throughout the day.,1376140912,1376146800,0.12,clear-day,rain,64.06,64.06,1376118000,1376172000,1376190576,1016.81,7.74,57.88,57.88,259,1376172000,1376146800
8/11/2013,Clear throughout the day.,1376227365,1376233200,0.16,clear-day,rain,61.53,61.53,1376204400,1376262000,1376276906,1016.25,6.15,55.88,55.88,254,1376262000,1376233200
8/12/2013,Clear throughout the day.,1376313817,1376308800,0.19,clear-day,rain,65.47,65.47,1376290800,1376348400,1376363234,1015.25,5.03,56.21,56.21,251,1376348400,1376308800
8/13/2013,Clear throughout the day.,1376400270,1376398800,0.23,clear-day,rain,71.06,71.06,1376377200,1376427600,1376449562,1014.66,5.05,57.88,57.88,254,1376427600,1376398800
8/14/2013,Clear throughout the day.,1376486723,1376488800,0.27,clear-day,rain,67.32,67.32,1376463600,1376517600,1376535888,1014.48,5.98,56,56,233,1376517600,1376488800
8/15/2013,Clear throughout the day.,1376573175,1376632800,0.3,clear-day,rain,71.06,71.06,1376550000,1376604000,1376622214,1014.04,5.23,61.53,61.53,240,1376604000,1376632800
8/16/2013,Clear throughout the day.,1376659628,1376719200,0.34,clear-day,rain,68.59,68.59,1376636400,1376694000,1376708538,1014.97,5.13,60.21,60.21,242,1376694000,1376719200
8/17/2013,Clear throughout the day.,1376746080,1376748000,0.38,clear-day,rain,68.09,68.09,1376722800,1376784000,1376794861,1014.1,6.2,59.53,59.53,227,1376784000,1376748000
8/18/2013,Clear throughout the day.,1376832532,1376827200,0.42,clear-day,rain,74.46,74.46,1376809200,1376866800,1376881183,1010.65,3.32,59.53,59.53,264,1376866800,1376827200
8/19/2013,Clear throughout the day.,1376918984,1376920800,0.45,clear-day,rain,67.76,67.76,1376895600,1376946000,1376967504,1010.98,5.92,60.18,60.18,298,1376946000,1376920800
8/20/2013,Clear throughout the day.,1377005437,1377003600,0.48,clear-day,rain,65.62,65.62,1376982000,1377043200,1377053825,1011.72,8.04,59.09,59.09,288,1377043200,1377003600
8/21/2013,Clear throughout the day.,1377091889,1377093600,0.53,clear-day,rain,64.85,64.85,1377068400,1377129600,1377140144,1012.92,8.69,58.88,58.88,278,1377129600,1377093600
8/22/2013,Clear throughout the day.,1377178341,1377176400,0.57,clear-day,rain,64.18,64.18,1377154800,1377205200,1377226462,1013.8,9.05,59.12,59.12,264,1377205200,1377176400
8/23/2013,Clear throughout the day.,1377264792,1377270000,0.6,clear-day,rain,62.33,62.33,1377241200,1377302400,1377312780,1012.39,6.68,57.24,57.24,244,1377302400,1377270000
8/24/2013,Clear throughout the day.,1377351244,1377352800,0.63,clear-day,rain,66.44,66.44,1377327600,1377385200,1377399097,1011.65,6.36,57.88,57.88,245,1377385200,1377352800
8/25/2013,Clear throughout the day.,1377437696,1377435600,0.67,clear-day,rain,68.5,68.5,1377414000,1377460800,1377485413,1013.24,5.04,62.44,62.44,263,1377460800,1377435600
8/26/2013,Clear throughout the day.,1377524147,1377522000,0.7,clear-day,rain,67.44,67.44,1377500400,1377561600,1377571728,1014.7,6.77,60.65,60.65,265,1377561600,1377522000
8/27/2013,Clear throughout the day.,1377610598,1377615600,0.73,clear-day,rain,67.65,67.65,1377586800,1377644400,1377658042,1011.71,5.64,57.88,57.88,250,1377644400,1377615600
8/28/2013,Clear throughout the day.,1377697049,1377687600,0.76,clear-day,rain,69.85,69.85,1377673200,1377727200,1377744356,1012.53,5.11,59.21,59.21,249,1377727200,1377687600
8/29/2013,Clear throughout the day.,1377783501,1377770400,0.79,clear-day,rain,70.29,70.29,1377759600,1377817200,1377830669,1016.31,4.89,61.77,61.77,254,1377817200,1377770400
8/30/2013,Clear throughout the day.,1377869951,1377871200,0.82,clear-day,rain,75,75,1377846000,1377903600,1377916981,1015.71,4.22,61.76,61.76,225,1377903600,1377871200
8/31/2013,Clear throughout the day.,1377956402,1377954000,0.85,clear-day,rain,66.77,66.77,1377932400,1377982800,1378003293,1014.2,5.93,58.32,58.32,247,1377982800,1377954000
9/1/2013,Clear throughout the day.,1378042853,1378029600,0.88,clear-day,rain,68.88,68.88,1378018800,1378080000,1378089604,1013.38,6.66,59.32,59.32,263,1378080000,1378029600
9/2/2013,Clear throughout the day.,1378129304,1378116000,0.91,clear-day,rain,70.53,70.53,1378105200,1378162800,1378175914,1013.39,6.87,62.65,62.65,267,1378162800,1378116000
9/3/2013,Clear throughout the day.,1378215754,1378202400,0.94,clear-day,rain,69.2,69.2,1378191600,1378245600,1378262224,1014.66,7.55,61.77,61.77,262,1378245600,1378202400
9/4/2013,Clear throughout the day.,1378302204,1378288800,0.97,clear-day,rain,70.06,70.06,1378278000,1378335600,1378348534,1015.46,7.06,61.56,61.56,261,1378335600,1378288800
9/5/2013,Clear throughout the day.,1378388655,1378386000,0.01,clear-day,rain,69.88,69.88,1378364400,1378422000,1378434843,1015.21,5.5,61.32,61.32,253,1378422000,1378386000
9/6/2013,Clear throughout the day.,1378475105,1378476000,0.04,clear-day,rain,80.17,80.17,1378450800,1378508400,1378521151,1013.07,2.51,62.12,62.12,275,1378508400,1378476000
9/7/2013,Clear throughout the day.,1378561555,1378620000,0.07,clear-day,rain,79.7,79.7,1378537200,1378587600,1378607459,1010.53,2.67,60.76,60.76,314,1378587600,1378620000
9/8/2013,Clear throughout the day.,1378648005,1378652400,0.11,clear-day,rain,70.23,70.23,1378623600,1378681200,1378693767,1010.23,3.64,58.53,58.53,299,1378681200,1378652400
9/9/2013,Clear throughout the day.,1378734455,1378738800,0.14,clear-day,rain,69.38,69.38,1378710000,1378756800,1378780074,1008.27,4.03,57.3,57.3,280,1378756800,1378738800
9/10/2013,Clear throughout the day.,1378820905,1378810800,0.18,clear-day,rain,68.62,68.62,1378796400,1378846800,1378866381,1009.55,7.98,59.32,59.32,265,1378846800,1378810800
9/11/2013,Clear throughout the day.,1378907355,1378900800,0.22,clear-day,rain,68.41,68.41,1378882800,1378940400,1378952688,1014.43,6.56,63.88,63.88,259,1378940400,1378900800
9/12/2013,Clear throughout the day.,1378993805,1379052000,0.26,clear-day,rain,66.62,66.62,1378969200,1379023200,1379038994,1014.07,5.9,60.09,60.09,269,1379023200,1379052000
9/13/2013,Clear throughout the day.,1379080255,1379084400,0.29,clear-day,rain,63.71,63.71,1379055600,1379120400,1379125300,1011.17,6.33,57.53,57.53,244,1379120400,1379084400
9/14/2013,Clear throughout the day.,1379166705,1379163600,0.33,clear-day,rain,65,65,1379142000,1379199600,1379211606,1008.97,7.32,56.88,56.88,240,1379199600,1379163600
9/15/2013,Clear throughout the day.,1379253155,1379239200,0.37,clear-day,rain,68.97,68.97,1379228400,1379282400,1379297912,1010.18,7.42,57.88,57.88,259,1379282400,1379239200
9/16/2013,Clear throughout the day.,1379339605,1379340000,0.41,clear-day,rain,68.56,68.56,1379314800,1379372400,1379384218,1010.91,5.26,59.77,59.77,247,1379372400,1379340000
9/17/2013,Clear throughout the day.,1379426055,1379426400,0.44,clear-day,rain,68.23,68.23,1379401200,1379466000,1379470523,1010.9,6.57,59.77,59.77,259,1379466000,1379426400
9/18/2013,Clear throughout the day.,1379512505,1379509200,0.48,clear-day,rain,71.85,71.85,1379487600,1379545200,1379556829,1011.46,3.25,60.47,60.47,256,1379545200,1379509200
9/19/2013,Clear throughout the day.,1379598956,1379595600,0.52,clear-day,rain,74.41,74.41,1379574000,1379624400,1379643134,1009.61,2.59,59.47,59.47,270,1379624400,1379595600
9/20/2013,Clear throughout the day.,1379685406,1379678400,0.55,clear-day,rain,68.15,68.15,1379660400,1379718000,1379729440,1009.98,5.5,57,57,241,1379718000,1379678400
9/21/2013,Clear throughout the day.,1379771856,1379829600,0.58,clear-day,rain,66.77,66.77,1379746800,1379746800,1379815745,1010.3,7.54,61.09,61.09,231,1379746800,1379829600
9/22/2013,Clear throughout the day.,1379858307,1379858400,0.61,clear-day,rain,65.74,65.74,1379833200,1379894400,1379902051,1014.43,5.43,57.68,57.68,285,1379894400,1379858400
9/23/2013,Clear throughout the day.,1379944758,1379944800,0.65,clear-day,rain,72.91,72.91,1379919600,1379973600,1379988356,1015.21,2.83,60.35,60.35,266,1379973600,1379944800
9/24/2013,Clear throughout the day.,1380031209,1380024000,0.68,clear-day,rain,66.76,66.76,1380006000,1380056400,1380074662,1014.12,6.63,61.24,61.24,270,1380056400,1380024000
9/25/2013,Clear throughout the day.,1380117660,1380114000,0.71,clear-day,rain,64.76,64.76,1380092400,1380157200,1380160968,1012.18,8.49,59.56,59.56,299,1380157200,1380114000
9/26/2013,Clear throughout the day.,1380204111,1380204000,0.74,clear-day,rain,67,67,1380178800,1380229200,1380247274,1012.4,5.51,57.56,57.56,310,1380229200,1380204000
